Order_ID,Order_Date,Region,Category,Product,Sales_Rep,Customer_Segment,Customer_ID,Payment_Mode,Quantity,Unit_Price,Discount(%),Sales,Cost,Profit,Profit_Margin(%),Shipping_Cost,Order_Priority
ORD-2114,2023-06-18,South,Sports,Basketball,Raj,Home Office,CUST-809,Bank Transfer,20,400,20,6400.0,5253.012899723933,1146.9871002760674,17.921673441813553,194.40497782816928,Medium
ORD-2115,2024-06-19,South,Grocery,Beverages,Tom,Home Office,CUST-177,Credit Card,9,1946,0,17514.0,12253.851086157367,5260.148913842633,30.033966620090403,32.72978350805336,Medium
ORD-2116,2023-03-26,Central,Electronics,Laptop,Emma,Home Office,CUST-621,Credit Card,7,348,10,2192.4,1641.312910437599,551.0870895624012,25.136247471373892,65.26414767464271,Low
ORD-2117,2024-09-27,South,Clothing,Shoes,David,Small Business,CUST-695,Credit Card,1,1744,15,1482.3999999999999,1143.015160255102,339.3848397448978,22.89428222779937,80.28633810807514,Medium
ORD-2118,2023-12-08,North,Sports,Cricket Bat,Karan,Consumer,CUST-488,PayPal,22,467,5,9760.3,6666.96585268675,3093.3341473132496,31.693023240200098,181.13790392355685,Low
ORD-2119,2024-01-28,East,Clothing,Shirt,David,Consumer,CUST-712,Cash,24,1878,20,36057.6,29083.72829357011,6973.871706429887,19.340920378588393,60.78606559453586,Low
ORD-2120,2023-04-05,West,Grocery,Snacks,Alice,Consumer,CUST-116,Credit Card,1,903,15,767.55,521.7913710282558,245.7586289717442,32.01858236880258,84.5658581250165,Low
ORD-2121,2024-08-05,East,Sports,Cricket Bat,Priya,Small Business,CUST-255,PayPal,3,1263,20,3031.2000000000003,2442.2237182955823,588.9762817044179,19.4304658783458,112.65590610774962,Low
ORD-2122,2023-11-04,North,Sports,Basketball,Sara,Small Business,CUST-574,PayPal,15,1793,20,21516.0,16011.996598357837,5504.003401642163,25.58097881410189,41.45170561183454,Medium
ORD-2123,2023-11-28,Central,Sports,Basketball,Priya,Consumer,CUST-641,Credit Card,29,170,0,4930.0,3470.354660236175,1459.6453397638252,29.607410542876778,159.52179399101786,Medium
ORD-2124,2024-03-13,South,Clothing,Shirt,Nina,Small Business,CUST-825,Cash,21,916,0,19236.0,15795.143835823688,3440.8561641763117,17.887586630153418,138.48440965769072,Medium
ORD-2125,2023-04-20,South,Furniture,Chair,Karan,Home Office,CUST-479,Bank Transfer,7,298,10,1877.4,1128.0999143351085,749.3000856648916,39.91158440741939,186.91492335808135,Medium
ORD-2126,2024-12-22,Central,Grocery,Beverages,John,Corporate,CUST-477,PayPal,4,1514,20,4844.8,3521.2461268673933,1323.553873132607,27.31906111981107,162.7643300086349,High
ORD-2127,2024-09-11,North,Clothing,Shirt,Priya,Small Business,CUST-853,Bank Transfer,6,1563,20,7502.400000000001,4737.9582165939855,2764.441783406015,36.84743260031476,84.66217326096962,High
ORD-2128,2023-12-05,North,Grocery,Pasta,Sara,Home Office,CUST-295,PayPal,10,205,15,1742.5,1241.802829562746,500.69717043725404,28.734414372295785,90.54095287942967,Medium
ORD-2129,2023-03-13,North,Furniture,Chair,Sara,Corporate,CUST-451,Bank Transfer,16,586,0,9376.0,6949.521158866011,2426.4788411339887,25.87968047284544,173.57679168995224,High
ORD-2130,2024-05-06,North,Sports,Football,Raj,Consumer,CUST-538,Bank Transfer,26,882,25,17199.0,10519.321346662686,6679.678653337314,38.837599007717394,31.081689596523983,Medium
ORD-2131,2024-03-21,North,Sports,Cricket Bat,Emma,Home Office,CUST-151,PayPal,7,1295,10,8158.5,6739.599884148556,1418.9001158514438,17.39167881168651,34.28076276898618,Critical
ORD-2132,2023-03-04,South,Clothing,Shoes,Priya,Home Office,CUST-608,Cash,7,370,20,2072.0,1574.4888820634471,497.51111793655286,24.011154340567224,136.115679863123,Medium
ORD-2133,2023-08-29,Central,Clothing,T-Shirt,Nina,Small Business,CUST-129,Bank Transfer,15,900,20,10800.0,8836.550077714495,1963.4499222855047,18.180091873013932,161.42765440420723,Medium
ORD-2134,2023-05-29,East,Sports,Football,Alice,Home Office,CUST-966,PayPal,13,503,10,5885.1,4466.606295198928,1418.4937048010725,24.10313681672482,188.17307294718188,Low
ORD-2135,2023-02-09,Central,Grocery,Pasta,Karan,Small Business,CUST-260,Bank Transfer,3,105,25,236.25,143.96413245261422,92.28586754738578,39.06280107825853,184.3824826398209,Low
ORD-2136,2023-01-18,South,Electronics,Monitor,David,Corporate,CUST-235,PayPal,13,669,5,8262.15,5960.245199549008,2301.9048004509914,27.86084494291427,75.14949735630614,Medium
ORD-2137,2023-07-03,Central,Clothing,Shirt,Karan,Corporate,CUST-290,Bank Transfer,28,1600,5,42560.0,29798.99950737982,12761.00049262018,29.983553789051175,197.37425920565207,High
ORD-2138,2024-08-27,West,Furniture,Table,Karan,Small Business,CUST-600,PayPal,18,1422,0,25596.0,17656.07858188837,7939.9214181116295,31.02016494027047,120.27945149822794,Low
ORD-2139,2024-01-15,South,Sports,Football,Tom,Consumer,CUST-893,PayPal,15,847,15,10799.25,7933.389988889646,2865.860011110354,26.537583731373516,179.4429283561694,Critical
ORD-2140,2023-05-25,West,Clothing,Shoes,John,Home Office,CUST-789,PayPal,3,1552,25,3492.0,2389.1440489475467,1102.8559510524533,31.58235827756166,37.45038235297501,Low
ORD-2141,2024-06-16,East,Clothing,Shirt,Alice,Small Business,CUST-892,PayPal,25,1680,5,39900.0,32787.69601849512,7112.303981504883,17.825323261917,47.68772896737328,High
ORD-2142,2024-06-15,North,Furniture,Bookshelf,Karan,Home Office,CUST-748,Bank Transfer,12,1453,0,17436.0,11216.658923593699,6219.341076406301,35.66954047032749,64.27634788087737,High
ORD-2143,2023-09-12,West,Sports,Tennis Racket,David,Home Office,CUST-698,Bank Transfer,27,881,20,19029.600000000002,12045.402953041183,6984.19704695882,36.70175435615472,104.14674369282127,Low
ORD-2144,2023-06-11,West,Furniture,Desk,Sara,Corporate,CUST-723,Bank Transfer,24,1450,0,34800.0,26091.409942897128,8708.590057102872,25.02468407213469,172.69085416957546,Low
ORD-2145,2023-07-08,North,Electronics,Camera,Karan,Home Office,CUST-575,Bank Transfer,2,1013,20,1620.8000000000002,1074.8913293768733,545.9086706231269,33.681433281288676,69.16707255852683,Low
ORD-2146,2023-06-11,West,Grocery,Pasta,Alice,Consumer,CUST-586,Cash,21,1032,10,19504.8,15336.296308227897,4168.503691772103,21.371681287540003,34.140690417958126,Low
ORD-2147,2024-12-23,Central,Sports,Shoes,Alice,Consumer,CUST-916,Credit Card,19,279,20,4240.8,3205.442387408651,1035.3576125913492,24.414205163915987,132.43527083355448,High
ORD-2148,2024-01-23,North,Clothing,Shoes,Emma,Consumer,CUST-856,Credit Card,21,1641,5,32737.949999999997,20138.445834875154,12599.504165124843,38.485928914684166,178.49592679526913,High
ORD-2149,2023-06-20,North,Electronics,Laptop,Alice,Corporate,CUST-150,Cash,15,1177,5,16772.25,12198.647163186712,4573.602836813288,27.268868737428125,141.91220182281396,Low
ORD-2150,2024-05-08,North,Electronics,Headphones,Alice,Small Business,CUST-645,Cash,27,1954,15,44844.299999999996,27155.012214954793,17689.287785045202,39.44601161138696,11.586450127616235,Low
ORD-2151,2023-10-03,Central,Clothing,Jeans,Sara,Small Business,CUST-703,Cash,21,429,25,6756.75,5199.421112715031,1557.328887284969,23.04849058030812,66.25559693573555,Medium
ORD-2152,2023-01-14,West,Electronics,Camera,John,Small Business,CUST-374,Bank Transfer,28,1219,25,25599.0,19465.289499042745,6133.710500957255,23.960742610872515,165.460280260388,Low
ORD-2153,2024-11-16,North,Clothing,Jacket,Priya,Corporate,CUST-315,Credit Card,26,912,15,20155.2,16024.35109420352,4130.848905796482,20.495201763299207,65.2070671997165,Low
ORD-2154,2024-11-22,East,Grocery,Beverages,Emma,Small Business,CUST-363,Bank Transfer,3,391,25,879.75,740.1965016881825,139.55349831181752,15.862858574801649,188.7640740999925,Low
ORD-2155,2023-04-22,North,Furniture,Desk,Tom,Home Office,CUST-186,Bank Transfer,20,1987,15,33779.0,21047.88842753409,12731.11157246591,37.68942707737325,91.73531468791747,Medium
ORD-2156,2024-09-09,Central,Sports,Shoes,Priya,Small Business,CUST-501,PayPal,7,257,25,1349.25,823.7678625218098,525.4821374781902,38.94623957592665,96.27051129581434,High
ORD-2157,2023-12-01,Central,Furniture,Table,John,Corporate,CUST-946,Credit Card,18,1440,0,25920.0,16185.116807934965,9734.883192065035,37.55741972247313,127.02708134646706,Medium
ORD-2158,2023-06-17,East,Clothing,Shoes,Nina,Corporate,CUST-369,Cash,25,338,20,6760.0,5336.441372059024,1423.5586279409763,21.058559584925685,117.05939002444185,Low
ORD-2159,2024-12-28,Central,Clothing,Shirt,John,Consumer,CUST-378,Credit Card,2,913,20,1460.8000000000002,1089.978972909544,370.82102709045625,25.384791011121045,197.84835319770087,Medium
ORD-2160,2024-03-18,South,Furniture,Desk,Sara,Small Business,CUST-996,Credit Card,3,1988,20,4771.2,3420.786673123941,1350.4133268760588,28.303431565980443,16.318375370395536,Low
ORD-2161,2024-04-15,North,Electronics,Smartphone,Sara,Corporate,CUST-260,Credit Card,9,1727,15,13211.55,8487.507427600252,4724.042572399747,35.75691400630318,10.029971469830778,High
ORD-2162,2024-10-10,North,Grocery,Snacks,Nina,Corporate,CUST-884,Credit Card,2,1518,20,2428.8,1669.8236209215509,758.9763790784493,31.24902746535117,94.37225336990092,Low
ORD-2163,2024-09-28,East,Grocery,Beverages,Sara,Small Business,CUST-783,PayPal,11,1519,5,15873.55,12269.782095162514,3603.767904837485,22.70297384540626,135.98197933454648,Medium
ORD-2164,2023-10-31,East,Clothing,Jacket,Sara,Corporate,CUST-161,PayPal,15,1016,25,11430.0,8043.1891559745145,3386.8108440254855,29.630891023845017,172.74866144827377,High
ORD-2165,2024-01-23,East,Furniture,Bookshelf,Tom,Small Business,CUST-321,PayPal,12,746,5,8504.4,6664.013059884759,1840.3869401152406,21.640408966126248,140.38748781292637,Medium
ORD-2166,2024-06-02,North,Sports,Cricket Bat,Emma,Home Office,CUST-368,PayPal,8,330,5,2508.0,1937.3304847143497,570.6695152856503,22.75396791410089,117.45722185791132,Low
ORD-2167,2024-04-25,West,Clothing,T-Shirt,Priya,Corporate,CUST-736,Credit Card,13,1714,5,21167.899999999998,15263.870530251526,5904.0294697484715,27.891427443196882,27.25925440166869,Low
ORD-2168,2024-03-02,North,Grocery,Snacks,Emma,Home Office,CUST-755,PayPal,13,1057,15,11679.85,7405.42330070698,4274.426699293021,36.59658899123722,39.710986381328325,Medium
ORD-2169,2023-12-13,South,Clothing,T-Shirt,Raj,Small Business,CUST-424,Credit Card,22,408,5,8527.199999999999,7150.090891221282,1377.1091087787172,16.14960489702033,107.09090507347152,Critical
ORD-2170,2024-09-17,West,Clothing,Shirt,Tom,Small Business,CUST-549,Bank Transfer,12,1394,15,14218.8,8886.862581142412,5331.9374188575875,37.49920822332115,58.970611649188534,High
ORD-2171,2023-09-10,East,Electronics,Monitor,John,Small Business,CUST-986,Cash,2,217,0,434.0,359.89685573904035,74.10314426095965,17.074457202986096,98.89528359044701,Low
ORD-2172,2024-06-08,Central,Grocery,Cereal,David,Corporate,CUST-729,Cash,3,988,15,2519.4,2107.976419861579,411.42358013842113,16.33022069295948,29.08367939377354,Low
ORD-2173,2023-12-28,West,Furniture,Chair,Nina,Small Business,CUST-581,Cash,7,920,0,6440.0,5109.623747831593,1330.3762521684066,20.658016338018736,110.45031219897574,Critical
ORD-2174,2024-02-11,Central,Sports,Tennis Racket,John,Corporate,CUST-206,Credit Card,15,1197,5,17057.25,13962.136224713322,3095.113775286678,18.145444167651164,60.05412428539376,Low
ORD-2175,2024-04-03,South,Furniture,Table,Tom,Consumer,CUST-441,Bank Transfer,12,1246,25,11214.0,6897.862948589205,4316.137051410795,38.488826925368244,152.33196001491544,Medium
ORD-2176,2023-07-13,North,Furniture,Chair,Tom,Home Office,CUST-746,PayPal,6,451,10,2435.4,1606.3060703620165,829.0939296379836,34.04343966650175,171.70745762410746,Medium
ORD-2177,2024-12-02,East,Sports,Tennis Racket,Raj,Corporate,CUST-237,Cash,11,503,0,5533.0,4679.868717000445,853.131282999555,15.418964088190041,163.60745500065818,Low
ORD-2178,2024-08-07,West,Electronics,Headphones,John,Small Business,CUST-214,Bank Transfer,26,430,25,8385.0,6236.156320529146,2148.843679470854,25.62723529482235,50.35879917941089,Low
ORD-2179,2024-11-09,East,Electronics,Smartphone,Raj,Corporate,CUST-534,Credit Card,24,1017,0,24408.0,20578.900799009123,3829.099200990877,15.687885943096022,22.970514512545186,Medium
ORD-2180,2023-09-30,West,Clothing,Shoes,Emma,Corporate,CUST-218,PayPal,18,1403,0,25254.0,19389.468758487,5864.531241512999,23.2221875406391,16.151321682137535,Medium
ORD-2181,2023-08-22,East,Furniture,Table,Raj,Consumer,CUST-474,Bank Transfer,21,136,5,2713.2,1799.2277495072567,913.9722504927431,33.686136314784875,151.63595856633387,Medium
ORD-2182,2023-07-07,East,Furniture,Desk,Tom,Consumer,CUST-501,Credit Card,11,733,0,8063.0,6334.959738630911,1728.0402613690894,21.43172840591702,135.28582518202057,Medium
ORD-2183,2023-04-10,West,Furniture,Sofa,Alice,Small Business,CUST-138,PayPal,1,1030,20,824.0,693.8549784981192,130.14502150188082,15.79429872595641,191.289577194303,High
ORD-2184,2024-06-01,Central,Electronics,Smartphone,Priya,Small Business,CUST-120,PayPal,8,238,5,1808.8,1442.0435954159457,366.7564045840543,20.27622758646917,154.39946008288402,Medium
ORD-2185,2024-08-02,South,Electronics,Headphones,Raj,Small Business,CUST-284,PayPal,11,1016,10,10058.4,7720.485066896662,2337.9149331033377,23.243407829310208,98.06718126812468,Medium
ORD-2186,2024-10-06,East,Furniture,Chair,Nina,Home Office,CUST-973,PayPal,27,1873,15,42985.35,32324.673357278916,10660.676642721082,24.800720810045938,29.491066462893954,High
ORD-2187,2023-06-09,South,Grocery,Pasta,Tom,Consumer,CUST-681,Credit Card,1,1174,20,939.2,600.20611802635,338.99388197365,36.09389714370209,191.93017328406086,High
ORD-2188,2023-05-11,North,Sports,Tennis Racket,Alice,Home Office,CUST-369,Cash,15,997,25,11216.25,7161.503704065525,4054.746295934475,36.150641220857906,81.59572516811446,Medium
ORD-2189,2024-01-11,Central,Sports,Basketball,Nina,Consumer,CUST-659,Credit Card,20,1849,25,27735.0,17364.513330146106,10370.486669853894,37.391334666860985,24.28012741423612,Medium
ORD-2190,2024-09-18,Central,Furniture,Sofa,Raj,Corporate,CUST-536,PayPal,23,586,0,13478.0,8443.222026779558,5034.777973220442,37.35552732764833,62.805182046178224,High
ORD-2191,2023-07-04,East,Sports,Football,Raj,Consumer,CUST-605,PayPal,29,1386,0,40194.0,32364.032440513925,7829.967559486075,19.480438770677402,21.210633459829054,Critical
ORD-2192,2024-10-09,Central,Electronics,Laptop,Sara,Corporate,CUST-779,Credit Card,8,979,20,6265.6,4012.5153975279377,2253.0846024720627,35.959598481742574,65.63876826744948,Medium
ORD-2193,2024-09-16,Central,Sports,Shoes,Tom,Small Business,CUST-642,Bank Transfer,17,1290,20,17544.0,14622.125821716738,2921.874178283262,16.654549579817957,179.85092950498395,High
ORD-2194,2024-03-16,East,Furniture,Sofa,Raj,Small Business,CUST-137,PayPal,9,29,20,208.8,131.9481722569284,76.85182774307162,36.80643091143277,10.944772211246343,Medium
ORD-2195,2024-04-17,North,Electronics,Smartphone,Emma,Home Office,CUST-214,Cash,17,1426,15,20605.7,12787.655253245533,7818.044746754467,37.94117524158106,114.55614940479462,Low
ORD-2196,2024-04-28,Central,Sports,Football,Sara,Corporate,CUST-115,PayPal,14,313,20,3505.6000000000004,2395.827693204185,1109.7723067958154,31.657128788105183,198.48731001793297,Low
ORD-2197,2024-09-06,West,Electronics,Laptop,Emma,Corporate,CUST-376,Credit Card,1,530,0,530.0,319.2070675643917,210.7929324356083,39.77225140294497,157.44421390364647,Medium
ORD-2198,2024-07-30,West,Electronics,Monitor,Karan,Small Business,CUST-420,PayPal,17,1544,5,24935.6,17684.189644966216,7251.410355033782,29.080552924468563,150.68609325288205,Medium
ORD-2199,2024-01-25,North,Furniture,Table,Emma,Corporate,CUST-859,PayPal,22,1581,5,33042.9,26746.22387274168,6296.676127258321,19.056063866241523,192.54062082138753,Low
ORD-2200,2023-06-16,East,Electronics,Laptop,Emma,Home Office,CUST-847,Cash,16,70,5,1064.0,901.7047507540796,162.29524924592044,15.253312899052673,50.64534539494636,Medium
ORD-2201,2023-08-06,East,Furniture,Chair,John,Home Office,CUST-626,Credit Card,10,653,20,5224.0,4425.23718150366,798.7628184963396,15.290253034003436,99.26239438255912,Low
ORD-2202,2024-03-03,East,Clothing,Jeans,Raj,Small Business,CUST-965,Bank Transfer,24,472,10,10195.2,7619.651323186324,2575.548676813677,25.262365395614378,75.45535247706772,Medium
ORD-2203,2023-12-23,West,Grocery,Rice,Tom,Consumer,CUST-499,Bank Transfer,26,155,25,3022.5,2327.0795209681423,695.4204790318577,23.008121721484123,76.73172982683823,Medium
ORD-2204,2023-08-12,Central,Sports,Tennis Racket,Priya,Consumer,CUST-683,Cash,23,1506,5,32906.1,23295.075346491496,9611.024653508503,29.207425533589525,194.1764267397668,Low
ORD-2205,2023-01-01,Central,Clothing,Jeans,David,Consumer,CUST-162,Cash,20,194,5,3686.0,2295.83834819327,1390.1616518067299,37.71464058075773,43.86454042117123,Medium
ORD-2206,2024-11-02,Central,Furniture,Sofa,Karan,Small Business,CUST-319,Credit Card,5,1002,10,4509.0,3771.0642435464765,737.9357564535235,16.365840684265322,174.29565294630743,Low
ORD-2207,2024-11-22,North,Electronics,Monitor,Alice,Home Office,CUST-101,Bank Transfer,11,116,10,1148.4,761.5843211239671,386.81567887603296,33.683009306516276,72.16640510749346,Medium
ORD-2208,2023-04-15,South,Furniture,Chair,Karan,Small Business,CUST-844,Credit Card,28,1959,0,54852.0,41258.14897313854,13593.851026861463,24.78278098676705,39.00406620011533,High
ORD-2209,2024-05-09,Central,Clothing,T-Shirt,Raj,Consumer,CUST-138,PayPal,4,1412,0,5648.0,4449.110891645611,1198.8891083543886,21.22679016208195,22.145401196468367,High
ORD-2210,2024-03-07,West,Furniture,Chair,Nina,Corporate,CUST-939,Credit Card,24,1867,0,44808.0,27061.50471421974,17746.49528578026,39.60564025571385,166.55716110582534,High
ORD-2211,2024-08-15,East,Furniture,Sofa,John,Consumer,CUST-552,Bank Transfer,10,1503,0,15030.0,12127.259706286952,2902.7402937130482,19.312976006074837,78.42236594291073,Medium
ORD-2212,2024-07-07,North,Furniture,Desk,Raj,Home Office,CUST-680,Bank Transfer,1,334,5,317.3,233.25748284262983,84.04251715737018,26.48676872277661,46.05948771256951,Low
ORD-2213,2023-10-26,West,Clothing,T-Shirt,Raj,Home Office,CUST-133,Cash,12,567,25,5103.0,4301.882701645827,801.1172983541728,15.698947645584418,37.12912152651728,Low
ORD-2214,2023-01-10,South,Electronics,Laptop,Karan,Consumer,CUST-776,Cash,13,1560,0,20280.0,15542.965842682506,4737.034157317494,23.35815659426772,60.36736636621549,Medium
ORD-2215,2023-08-30,East,Electronics,Smartphone,Emma,Small Business,CUST-801,PayPal,7,1669,20,9346.4,7679.3075651696945,1667.0924348303051,17.836733232370808,116.83367552582934,Low
ORD-2216,2024-01-02,West,Sports,Cricket Bat,Priya,Small Business,CUST-879,Credit Card,23,800,0,18400.0,13874.955678561608,4525.044321438392,24.59263218173039,39.48035799828641,Medium
ORD-2217,2024-01-17,South,Furniture,Bookshelf,Sara,Home Office,CUST-708,Bank Transfer,6,1961,15,10001.1,8043.035837984706,1958.0641620152946,19.578487986474432,67.10008387531423,Low
ORD-2218,2023-01-01,Central,Furniture,Sofa,Tom,Home Office,CUST-822,Bank Transfer,24,946,25,17028.0,13543.475840801028,3484.5241591989725,20.46349635423404,92.09590544189291,Medium
ORD-2219,2023-10-24,West,Grocery,Snacks,David,Consumer,CUST-222,Bank Transfer,27,80,20,1728.0,1407.9624601982114,320.0375398017886,18.520690960751658,138.77449392890753,Medium
ORD-2220,2023-07-16,South,Furniture,Table,Sara,Small Business,CUST-741,Bank Transfer,16,1878,25,22536.0,15738.215547487269,6797.784452512731,30.164112764078503,22.18569792510282,Low
ORD-2221,2024-09-14,South,Grocery,Pasta,Nina,Small Business,CUST-526,Bank Transfer,23,1319,5,28820.149999999998,19447.334997409198,9372.8150025908,32.521742609218904,129.05876802651835,High
ORD-2222,2023-10-07,South,Grocery,Beverages,Nina,Small Business,CUST-470,PayPal,23,1393,10,28835.100000000002,24196.60585952439,4638.494140475614,16.086277281769835,48.27483151270083,High
ORD-2223,2024-11-25,East,Sports,Football,Tom,Home Office,CUST-103,Credit Card,7,1694,25,8893.5,7076.908722907501,1816.5912770924988,20.426055850818,23.56622820651232,High
ORD-2224,2023-02-24,East,Sports,Tennis Racket,Tom,Small Business,CUST-460,Cash,13,933,15,10309.65,6218.414445357935,4091.235554642065,39.68355428789595,10.228686642713402,Medium
ORD-2225,2024-11-15,Central,Sports,Football,Priya,Home Office,CUST-434,Cash,16,1713,20,21926.4,15327.76034399133,6598.639656008672,30.094496387955488,46.74193587702049,Medium
ORD-2226,2024-06-20,East,Grocery,Beverages,Tom,Corporate,CUST-752,Cash,22,1935,25,31927.5,21205.779369208078,10721.720630791922,33.58145996646127,29.168872400113198,Medium
ORD-2227,2024-06-06,North,Grocery,Snacks,Tom,Home Office,CUST-638,PayPal,29,999,5,27522.449999999997,20167.09677204855,7355.3532279514475,26.72492175642593,139.76323955085056,Medium
ORD-2228,2024-01-04,Central,Clothing,Jeans,David,Consumer,CUST-754,PayPal,1,406,10,365.40000000000003,254.47664815364976,110.92335184635027,30.356691802504177,158.02979559434286,High
ORD-2229,2023-10-02,North,Electronics,Headphones,Emma,Small Business,CUST-765,Credit Card,8,934,20,5977.6,4101.962381884405,1875.6376181155956,31.377770645670427,16.632113223890762,Medium
ORD-2230,2023-06-20,North,Clothing,T-Shirt,Sara,Corporate,CUST-683,Bank Transfer,3,262,20,628.8000000000001,410.06052933503236,218.7394706649677,34.78681149252031,155.36205195945715,Critical
ORD-2231,2024-05-18,South,Furniture,Desk,Alice,Corporate,CUST-726,Cash,18,1100,25,14850.0,10537.667261591507,4312.332738408493,29.039277699720493,114.9208629303796,Medium
ORD-2232,2024-03-11,West,Clothing,Shoes,Sara,Corporate,CUST-126,Bank Transfer,9,1019,10,8253.9,6197.945385204992,2055.9546147950077,24.908886887350317,180.14882287235696,High
ORD-2233,2024-03-19,West,Clothing,Shirt,Priya,Consumer,CUST-364,Cash,29,955,25,20771.25,16754.167772713085,4017.0822272869154,19.33962677877795,119.52357314212964,High
ORD-2234,2024-08-30,South,Clothing,Shoes,Sara,Corporate,CUST-496,Cash,9,1193,0,10737.0,8050.848429574415,2686.1515704255853,25.017710444496466,24.98131580841883,Low
ORD-2235,2024-03-01,West,Grocery,Cereal,Tom,Corporate,CUST-653,PayPal,10,242,0,2420.0,1942.452792957525,477.54720704247507,19.733355662912192,88.26052088880112,High
ORD-2236,2023-11-09,North,Grocery,Beverages,Tom,Small Business,CUST-730,Cash,18,485,20,6984.0,5401.067674536767,1582.9323254632327,22.66512493504056,184.23866212935044,Medium
ORD-2237,2024-01-06,West,Sports,Football,Alice,Home Office,CUST-550,PayPal,12,710,0,8520.0,5128.709682242527,3391.2903177574726,39.80387696898442,112.4538001939318,High
ORD-2238,2024-11-23,Central,Sports,Tennis Racket,Nina,Small Business,CUST-773,Cash,6,1744,10,9417.6,7436.24516116048,1981.3548388395202,21.038851075003397,71.03848294864338,Low
ORD-2239,2023-06-12,West,Electronics,Camera,Alice,Small Business,CUST-659,Bank Transfer,3,1753,25,3944.25,3237.406556338832,706.8434436611678,17.920858050609567,41.73763108780349,Low
ORD-2240,2023-09-06,West,Sports,Football,Nina,Small Business,CUST-620,PayPal,27,1577,10,38321.1,29533.65909710142,8787.44090289858,22.93107688166201,91.16857518354857,Medium
ORD-2241,2023-03-15,Central,Grocery,Rice,Sara,Small Business,CUST-353,PayPal,26,239,10,5592.6,4380.29525730248,1212.30474269752,21.676943509235773,30.654706129348725,High
ORD-2242,2023-07-21,South,Clothing,Jacket,Raj,Small Business,CUST-306,Bank Transfer,27,590,15,13540.5,9235.542747731037,4304.957252268963,31.793192661046216,40.065459908100564,Low
ORD-2243,2024-05-06,North,Sports,Cricket Bat,Raj,Consumer,CUST-339,Credit Card,17,1535,5,24790.25,20063.30623213115,4726.943767868848,19.067753523537874,126.47265259987465,Low
ORD-2244,2024-04-15,Central,Electronics,Headphones,Raj,Corporate,CUST-204,Bank Transfer,18,676,15,10342.8,7051.876040224859,3290.9239597751402,31.81850137076169,51.43458859161907,Medium
ORD-2245,2024-05-08,East,Furniture,Bookshelf,Alice,Home Office,CUST-992,Credit Card,24,1128,10,24364.8,15127.324308590605,9237.475691409394,37.91320138646488,11.070604373671536,Low
ORD-2246,2023-08-05,North,Furniture,Chair,Priya,Corporate,CUST-722,Credit Card,8,1979,25,11874.0,8079.03476234909,3794.9652376509102,31.96029339439877,13.692679484637377,Low
ORD-2247,2023-06-14,Central,Grocery,Cereal,Tom,Small Business,CUST-832,Credit Card,17,1992,15,28784.399999999998,22090.82768945589,6693.572310544107,23.25416652959279,136.79874152344354,Medium
ORD-2248,2023-09-30,West,Sports,Basketball,Emma,Home Office,CUST-286,Bank Transfer,12,1095,0,13140.0,8900.027714330154,4239.972285669846,32.267673406924246,40.70162533403297,High
ORD-2249,2023-09-03,Central,Sports,Tennis Racket,Alice,Corporate,CUST-402,Credit Card,22,253,20,4452.8,3355.3129899475966,1097.4870100524035,24.647121138438813,49.20438693059689,Low
ORD-2250,2023-09-19,Central,Grocery,Snacks,Tom,Consumer,CUST-464,Credit Card,15,1572,10,21222.0,16420.731412006975,4801.268587993025,22.62401558756491,91.72247198546121,Medium
ORD-2251,2023-04-07,North,Sports,Shoes,Raj,Corporate,CUST-628,Credit Card,1,416,10,374.40000000000003,260.3680390671555,114.03196093284453,30.457254522661465,81.2178082216307,Low
ORD-2252,2024-06-26,East,Sports,Cricket Bat,Emma,Consumer,CUST-775,Credit Card,6,142,25,639.0,458.9480186143286,180.0519813856714,28.177148886646542,152.56709325758513,Medium
ORD-2253,2023-01-23,East,Sports,Shoes,Sara,Home Office,CUST-756,PayPal,5,1985,15,8436.25,5962.248399671546,2474.0016003284536,29.32584501796952,107.40995115548913,Low
ORD-2254,2024-04-11,North,Grocery,Snacks,Priya,Corporate,CUST-729,Credit Card,18,1607,25,21694.5,16273.346476897657,5421.153523102343,24.98860781812138,29.076217241364215,Critical
ORD-2255,2024-04-11,East,Grocery,Snacks,Raj,Corporate,CUST-684,Cash,18,174,10,2818.8,2014.3327134394522,804.467286560548,28.53935314887711,109.36207273796317,Low
ORD-2256,2024-06-02,Central,Clothing,Shirt,John,Home Office,CUST-191,Credit Card,21,178,5,3551.1,2607.932906289041,943.1670937109589,26.55985733183968,103.46411975295159,High
ORD-2257,2024-07-05,East,Clothing,Jacket,John,Home Office,CUST-443,Cash,18,937,20,13492.800000000001,11333.423847074371,2159.37615292563,16.00391433153704,108.81708814510853,Medium
ORD-2258,2024-04-20,East,Sports,Shoes,Tom,Home Office,CUST-399,Bank Transfer,23,430,25,7417.5,4565.088897791025,2852.4111022089746,38.45515473149949,115.79650506766946,Low
ORD-2259,2024-12-13,West,Sports,Football,John,Home Office,CUST-485,Credit Card,2,517,15,878.9,637.549368850696,241.35063114930392,27.460533752338595,174.6555634965402,High
ORD-2260,2024-09-15,North,Furniture,Table,Alice,Small Business,CUST-831,Bank Transfer,19,1636,10,27975.600000000002,20713.639249233598,7261.960750766404,25.95819482251106,88.1820953026401,High
